,all,BaoYan,CuKeng,FanFan,FuBuEr,MeiLuo,MeiYou,NanShi,QingShui,SongLuo,SanGuang,TianGou,TuChang
4011,['Polycanthagyna melanictera'],0,1,0,0,0,0,0,0,0,0,0,0
4012,['Anaciaeschna martini'],0,1,0,0,0,0,0,0,0,0,0,0
4013,['Athyma perius'],0,0,0,0,0,0,0,0,0,1,0,0
4014,['Phallus indusiatus'],0,1,0,0,0,0,1,0,0,0,0,0
4015,['Suidae'],0,1,0,0,0,0,0,0,0,0,0,0
4016,['Tenthredinoidea'],0,1,0,0,0,0,0,0,0,0,0,0
4017,['Amaranthus'],0,1,0,0,0,0,0,0,0,0,0,0
4018,['Eugnathus distinctus'],0,1,0,0,0,0,0,0,0,0,0,0
4019,['Trabala'],0,1,0,0,0,0,0,0,0,0,0,0
4020,['Psacothea'],0,1,0,0,0,0,0,0,0,0,0,0
4021,['Eumelea'],0,1,0,0,0,0,1,0,0,0,0,0
4022,['Chremistica ochracea'],0,1,0,0,0,0,0,0,0,0,0,0
4023,['Hydrotaea'],0,1,0,0,0,0,1,1,0,0,0,0
4024,['Archipini'],0,1,0,0,0,0,0,0,0,0,0,0
4025,['Tradescantia zebrina'],0,1,0,0,0,0,1,0,0,0,0,0
4026,['Liriomyza eupatorii'],0,1,0,0,0,0,0,0,0,0,0,0
4027,['Asota'],0,1,0,0,0,0,1,0,0,0,0,0
4028,['Platynectes gemellatus'],0,0,0,0,0,0,1,0,0,0,0,0
4029,['Luisia'],0,0,0,0,0,0,0,0,0,1,0,0
4030,['Mecistocephalus'],0,0,0,0,0,0,0,0,0,1,0,0
4031,['Panesthia'],0,1,0,0,0,0,0,1,0,1,0,0
4032,['Goodyera reticulata'],0,0,0,0,0,0,0,0,0,1,0,0
4033,['Oberonia japonica'],0,0,0,0,0,0,1,0,0,1,0,0
4034,['Dendrobium falconeri'],0,0,1,0,0,0,0,0,0,1,0,0
4035,['Taeniophyllum glandulosum'],0,1,0,0,0,0,1,0,0,1,0,0
4036,['Notobitus meleagris'],0,0,0,0,0,0,1,0,0,1,0,0
4037,['Chondracris rosea'],0,0,0,0,0,0,0,0,1,1,0,0
4038,['Phyllomimus sinicus'],0,0,0,0,0,0,0,0,0,1,0,0
4039,['Leptaulax formosanus'],0,0,0,0,0,0,0,0,0,1,0,0
4040,['Aegosoma sinicum'],0,0,0,0,0,0,0,0,0,1,0,0
4041,['Litocerus'],0,0,0,0,0,0,0,0,0,1,0,0
4042,['Ceropria induta'],0,0,0,0,0,0,0,0,0,1,0,0
4043,['Acalolepta flocculata'],0,0,0,0,0,0,0,0,0,1,0,0
4044,['Lucanus formosanus'],0,0,1,0,0,0,0,0,0,1,0,0
4045,['Campsosternus mirabilis'],0,0,0,0,0,0,0,0,0,1,0,0
4046,['Reduvius humeralis'],0,1,0,0,0,0,0,0,0,0,0,0
4047,['Tiarodes venenatus'],0,0,0,0,0,0,0,0,0,1,0,0
4048,['Pteronemobius indicus'],0,1,0,0,0,0,0,0,0,0,0,0
4049,['Tramea transmarina'],0,1,0,0,0,0,0,0,0,0,0,0
4050,['Theretra oldenlandiae'],0,1,0,0,0,0,1,0,0,0,0,0
4051,['Pteris dispar'],0,0,0,0,0,0,1,0,0,1,0,0
4052,['Anomala ochii'],0,0,0,0,0,0,1,0,0,0,0,0
4053,['Kummerowia'],0,1,0,0,0,0,0,0,0,0,0,0
4054,['Scieroptera formosana'],0,1,0,0,0,0,0,0,0,0,0,0
4055,['Stenochiinae'],0,1,0,0,0,0,0,0,0,1,0,0
4056,['Leptodialepis sugiharai'],0,1,0,0,0,0,0,0,0,0,0,0
4057,['Pseudocyphellaria'],0,0,0,0,0,0,0,0,1,0,0,0
4058,['Cerithioidea'],0,0,0,0,0,0,0,0,1,0,0,0
4059,['Leptochilus hemionitideus'],0,0,0,0,0,0,1,0,0,0,0,0
4060,['Cryptotympana takasagona'],0,0,0,0,0,0,1,0,0,1,0,0
4061,['Problepsis'],0,0,1,0,0,0,0,0,0,0,0,0
4062,['Phyllothelys cornutus'],0,1,1,0,0,0,0,0,0,1,1,0
4063,['Eudocima okurai'],0,0,0,0,0,0,0,0,0,1,0,0
4064,['Tropidia nipponica'],0,0,0,0,0,0,0,0,0,1,0,0
4065,['Metathelypteris adscendens'],0,0,0,0,0,0,1,0,0,0,0,0
4066,['Zygoptera'],0,1,1,0,0,0,0,0,0,0,0,0
4067,['Serrognathus titanus'],0,0,1,0,0,0,0,0,0,0,0,0
4068,['Christella'],0,0,1,0,0,0,1,0,0,0,0,0
4069,['Polypodiineae'],0,0,0,0,0,0,1,0,0,0,0,0
4070,['Malvaviscus penduliflorus'],0,0,0,0,0,0,1,0,0,0,0,0
4071,['Phyllanthus emblica'],0,0,0,0,0,0,1,0,0,0,0,0
4072,['Hedychium gardnerianum'],0,0,0,0,0,0,1,0,0,0,0,0
4073,['Syngonium'],0,0,0,0,0,0,1,0,0,0,0,0
4074,['Zelkova serrata'],0,0,0,0,0,0,1,0,0,1,0,0
4075,['Mauremys'],0,0,1,0,0,0,0,0,0,0,0,0
4076,['Mauremys mutica'],0,1,1,0,0,0,1,0,1,0,0,0
4077,['Erythrodes'],0,0,0,0,0,0,0,0,0,1,0,0
4078,['Dodonaea viscosa'],0,0,0,0,0,0,0,0,0,1,0,0
4079,['Smilax glabra'],0,0,0,0,0,0,1,0,0,0,0,0
4080,['Paspalum thunbergii'],0,0,0,0,0,0,1,0,0,0,0,0
4081,['Mosla dianthera'],0,1,0,0,0,0,1,0,0,0,0,0
4082,['Amanita rufoferruginea'],0,0,0,0,0,0,0,0,0,0,0,1
4083,['Murdannia loriformis'],0,1,0,0,0,0,1,1,0,0,1,1
4084,['Lycoperdon perlatum'],0,0,0,0,0,0,1,0,0,0,1,0
4085,['Lacconectus formosanus'],0,0,0,0,0,0,0,0,0,1,0,0
4086,['Carabus sauteri'],0,0,0,0,0,0,0,0,0,1,0,0
4087,['Artemisia indica'],0,1,0,0,0,0,1,0,0,0,1,0
4088,['Mustela sibirica davidiana'],0,0,1,0,0,0,0,0,0,0,0,0
4089,['Mantidae'],0,1,0,0,0,0,1,0,0,0,0,0
4090,['Aulacophora nigripennis'],0,0,0,0,0,0,1,0,0,0,0,0
4091,['Amanita sculpta'],0,0,0,0,0,0,1,0,0,0,0,0
4092,['Thismia huangii'],0,0,0,0,0,0,0,0,0,1,0,0
4093,['Rhynchotechum formosanum'],0,0,0,0,0,0,1,0,0,0,0,0
4094,['Cactoideae'],0,0,0,0,0,0,1,0,0,0,0,0
4095,['Cotesia'],0,1,0,0,0,0,0,0,0,0,0,0
4096,['Celtis tetrandra'],0,0,0,0,0,0,1,0,0,0,0,0
4097,['Ectrychotes'],0,0,0,0,0,0,1,0,0,0,0,0
4098,['Rhynchium'],0,0,0,0,0,0,1,0,0,0,0,0
4099,['Scholastinae'],0,0,0,0,0,0,1,0,0,0,0,0
4100,['Athyma cama'],0,1,0,0,0,0,1,0,1,0,0,0
4101,['Luperomorpha sasajii'],0,0,0,0,0,0,1,0,0,0,0,0
4102,['Aphaenogaster lepida'],0,0,0,0,0,0,1,0,0,0,0,0
4103,['Conopidae'],0,0,0,0,0,0,1,0,1,0,0,0
4104,['Mitchella undulata'],0,0,0,0,0,0,1,0,0,0,0,0
4105,['Callitriche japonica'],0,1,0,0,0,0,0,0,0,0,0,0
4106,['Parapolybia nodosa'],0,1,0,0,0,0,0,0,0,0,0,0
4107,['Zeuxine agyokuana'],0,0,0,0,0,0,1,0,0,0,0,0
4108,['Clinoconidium sawadae'],0,0,0,0,0,0,1,0,0,0,0,0
4109,['Burmannia itoana'],0,0,1,0,0,0,1,1,1,1,0,0
4110,['Odontochilus brevistylis'],0,0,0,0,0,0,1,0,0,0,0,0
4111,['Neolucanus maximus vendli'],0,0,1,0,0,0,1,0,0,1,0,0
4112,['Chlorophyllum neomastoideum'],0,0,0,1,0,0,0,0,0,0,0,0
4113,['Cleora fraterna'],0,0,1,0,0,0,0,0,0,1,0,0
4114,['Acromantis japonica'],0,0,1,0,0,0,1,0,0,0,0,0
4115,['Podoscypha parvula'],0,0,0,0,0,0,0,0,1,0,0,0
4116,['Curculionoidea'],0,0,0,0,0,0,1,0,0,1,0,0
4117,['Chrysomelinae'],0,0,0,0,0,0,0,0,0,1,0,1
4118,['Hebius miyajimae'],0,0,0,1,0,0,1,0,0,0,0,0
4119,['Sphenocorynes'],0,0,0,0,0,0,0,0,0,1,0,0
4120,['Lonchodidae'],0,0,0,0,0,0,1,0,0,1,0,0
4121,['Statilia nemoralis'],0,0,0,0,0,0,1,0,0,0,0,0
4122,['Ceratopteris gaudichaudii'],0,1,0,0,0,0,0,0,0,0,0,0
4123,['Cyperus iria'],0,1,0,0,0,0,0,0,0,1,0,0
4124,['Platycladus'],0,0,0,0,0,0,0,0,0,1,0,0
4125,['Badnavirus'],0,0,0,0,0,0,0,0,0,1,0,0
4126,['Traulia'],0,0,0,0,0,0,1,0,1,1,0,0
4127,['Pentas'],0,0,0,0,0,0,0,0,0,1,0,0
4128,['Stachytarpheta jamaicensis'],0,0,0,0,0,0,0,0,0,1,0,0
4129,['Randia aculeata'],0,0,0,0,0,0,0,0,0,1,0,0
4130,['Schoenoplectus acutus'],0,1,0,0,0,0,0,0,0,0,0,0
4131,['Pezizales'],0,0,0,0,0,0,1,0,0,0,0,0
4132,['Xylobolus frustulatus'],0,0,0,0,0,0,1,0,0,0,0,0
4133,['Haematomma puniceum'],0,0,0,0,0,0,0,0,0,0,1,0
4134,['Duolandrevus'],0,1,1,0,0,0,0,0,0,0,0,0
4135,['Diplopoda'],0,1,1,0,0,0,1,1,0,1,0,0
4136,['Rubus wallichianus'],0,0,0,0,0,0,0,0,0,1,0,0
4137,['Ludwigia hyssopifolia'],0,1,0,0,0,0,0,0,1,0,0,0
4138,['Gentiana flavomaculata yuanyanghuensis'],0,0,0,0,0,0,0,0,0,0,1,0
4139,['Selliguea engleri'],0,1,0,0,0,0,1,0,0,1,0,1
4140,['Elaphoglossum marginatum'],0,0,0,0,0,0,0,0,0,1,0,0
4141,['Reptilia'],0,0,0,0,0,0,1,0,0,0,0,0
4142,['Felis catus'],0,0,0,0,0,0,1,1,0,0,0,0
4143,['Lycopodiopsida'],0,0,0,0,0,0,0,0,0,1,0,0
4144,['Asplenium normale normale'],0,0,1,0,0,0,1,0,0,1,0,0
4145,['Ranunculus silerifolius'],0,0,1,0,0,0,1,0,0,1,1,0
4146,['Tripterospermum taiwanense'],0,1,1,0,0,0,0,0,0,1,0,0
4147,['Crepidotus'],0,1,0,0,0,0,0,0,0,0,0,0
4148,['Quercus pachyloma'],0,1,0,0,0,0,0,0,0,0,0,0
4149,['Blumea'],0,0,0,0,0,0,0,0,0,1,0,0
4150,['Isachne'],0,0,0,0,0,0,1,0,0,0,0,0
4151,['Setaria pumila'],0,0,0,0,0,0,1,0,0,0,0,0
4152,['Eleutherococcus trifoliatus'],0,0,0,0,0,0,1,0,0,0,0,0
4153,['Panellus minimus'],0,0,0,0,0,0,0,0,0,0,1,0
4154,['Plagiochasma'],0,0,0,0,0,0,0,0,0,1,0,0
4155,['Triadica sebifera'],0,1,0,0,0,0,1,0,1,1,0,0
4156,['Maesa'],0,0,1,0,0,0,1,0,0,0,0,0
4157,['Callirhipis formosana'],0,0,0,0,0,0,0,0,0,1,0,0
4158,['Stereocaulon'],0,0,1,0,0,0,0,0,0,1,0,0
4159,['Cladia'],0,0,1,0,0,0,0,0,0,1,0,0
4160,['Lecanthus peduncularis'],0,0,1,0,0,0,0,0,0,0,0,0
4161,['Eoxizicus'],0,0,1,0,0,0,0,0,0,0,0,0
4162,['Selliguea hastata'],0,0,1,0,0,0,1,0,0,0,0,0
4163,['Salvia formosana'],0,0,1,0,0,0,0,0,0,0,1,0
4164,['Odontomachus'],0,0,1,0,0,0,0,0,0,0,0,0
4165,['Acosmeryx formosana'],0,1,0,0,0,0,0,0,0,1,0,0
4166,['Bromus catharticus'],0,0,1,0,0,0,0,0,0,0,0,0
4167,['Marchantia polymorpha'],0,0,1,0,0,0,0,0,0,0,0,0
4168,['Oenothera laciniata'],0,1,1,0,0,0,0,1,0,0,0,0
4169,['Pomatocalpa undulatum acuminatum'],0,0,0,0,0,0,1,0,0,0,0,0
4170,['Artabotrys hexapetalus'],0,0,0,0,0,0,1,0,0,0,0,0
4171,['Siamspinops formosensis'],0,0,0,0,0,0,0,0,0,1,0,0
4172,['Osmanthus matsumuranus'],0,1,0,0,0,0,1,0,0,0,0,0
4173,['Scleromitrion brachypodum'],0,0,0,0,0,0,1,0,0,0,0,0
4174,['Opsariichthys'],0,1,0,0,0,0,0,0,0,0,0,0
4175,['Fraxinus insularis'],0,0,0,0,0,0,1,0,0,1,0,0
4176,['Sesbania cannabina'],0,0,0,0,0,0,1,0,0,0,0,0
4177,['Calliteara grotei'],0,1,0,0,0,0,1,0,0,0,0,0
4178,['Eusthenes femoralis'],0,0,0,0,0,0,1,0,0,0,0,0
4179,['Neogurelca himachala'],0,0,0,0,0,0,1,0,0,0,0,0
4180,['Commelina diffusa diffusa'],0,0,0,0,0,0,1,0,0,0,0,0
4181,['Microlepia marginata'],0,1,0,0,0,0,1,0,0,0,0,0
4182,['Dryopteris sordidipes'],0,0,0,0,0,0,1,0,0,0,0,0
4183,['Hymenasplenium apogamum'],0,0,0,0,0,0,1,0,0,0,0,0
4184,['Bolbitis subcordata'],0,0,0,0,0,0,1,0,0,0,0,0
4185,['Odontosoria'],0,0,0,0,0,0,1,0,0,0,0,0
4186,['Arthropteris palisotii'],0,0,0,0,0,0,1,0,0,0,0,0
4187,['Tectaria polymorpha'],0,0,0,0,0,0,1,0,0,0,0,0
4188,['Pteris grevilleana'],0,0,0,0,0,0,1,0,0,0,0,0
4189,['Grypothrix triphylla'],0,1,0,0,0,0,1,0,0,0,0,0
4190,['Lindsaea chienii'],0,0,0,0,0,0,1,0,0,0,0,0
4191,['Urceola micrantha'],0,0,0,0,0,0,1,0,0,0,0,0
4192,['Nicotiana tabacum'],0,1,0,0,0,0,0,0,0,0,0,0
4193,['Lindsaea orbiculata'],0,1,0,0,0,0,1,0,0,0,0,0
4194,['Ficus irisana'],0,0,0,0,0,0,1,0,1,0,0,0
4195,['Microporus'],0,1,0,0,0,0,1,0,0,0,0,0
4196,['Lindsaea orbiculata orbiculata'],0,0,0,0,0,0,1,0,0,0,0,0
4197,['Dicliptera chinensis'],0,1,0,0,0,0,1,1,0,0,0,0
4198,['Cheilanthes viridis'],0,0,0,0,0,0,1,0,0,0,0,0
4199,['Actinidia rufa'],0,1,0,0,0,0,1,0,1,0,0,0
4200,['Leptochilus wrightii'],0,1,0,0,0,0,1,0,1,1,0,1
4201,['Xanthium strumarium'],0,0,0,0,0,0,1,0,0,0,0,0
4202,['Chorodna moorei'],0,1,0,0,0,0,1,0,0,0,0,0
4203,['Potamarcha congener'],0,1,0,0,0,0,1,0,0,1,0,0
4204,['Hygrocybe ceracea'],0,1,0,0,0,0,0,0,0,0,0,0
4205,['Crepidotus mollis'],0,1,0,0,0,0,0,0,0,0,0,0
4206,['Hemimycena'],0,0,1,0,0,0,0,0,1,0,0,0
4207,['Hypholoma fasciculare'],0,0,1,0,0,0,0,0,1,0,0,0
4208,['Termitomyces microcarpus'],0,0,0,0,0,0,0,0,1,0,0,0
4209,['Hygrophila'],0,1,0,0,0,0,0,0,0,0,0,0
4210,['Scleromitrion diffusum'],0,1,0,0,0,0,0,0,0,0,0,0
4211,['Eupulmonata'],0,1,0,0,0,0,0,0,0,0,0,0
4212,['Linderniaceae'],0,1,0,0,0,0,0,0,0,0,0,0
4213,['Setora'],0,1,0,0,0,0,0,0,0,0,0,0
4214,['Potamidae'],0,1,0,0,0,0,0,0,0,0,0,0
4215,['Caridea'],0,1,0,0,0,0,0,0,0,0,0,0
4216,['Heptagenioidea'],0,1,0,0,0,0,0,0,0,0,0,0
4217,['Cleistocactus winteri'],0,0,0,0,0,0,1,0,0,0,0,0
4218,['Microstegium nudum'],0,0,0,0,0,0,0,0,0,0,1,0
4219,['Ambulyx sericeipennis'],0,1,0,0,0,0,0,0,0,1,0,0
4220,['Epipomponia nawai'],0,0,0,0,0,0,0,0,0,1,0,0
4221,['Macrosemia matsumurai'],0,0,0,0,0,0,0,0,0,1,0,0
4222,['Meliosma rigida'],0,0,0,0,0,0,1,0,0,0,0,0
4223,['Campanicola'],0,0,0,0,0,0,0,0,0,1,0,0
4224,['Mantispinae'],0,0,0,0,0,0,0,0,0,1,0,0
4225,['Xylinada annulipes'],0,0,0,0,0,0,0,0,0,1,0,0
4226,['Pseudozizeeria maha okinawana'],0,0,0,0,0,0,1,0,0,1,0,0
4227,['Nezara viridula'],0,0,0,0,0,1,0,0,0,0,0,0
4228,['Dipteris conjugata'],0,0,0,0,0,0,1,0,0,0,0,0
4229,['Ilex micrococca'],0,0,0,0,0,0,1,0,0,0,0,0
4230,['Choreutis amethystodes'],0,0,0,0,0,0,1,0,0,0,0,0
4231,['Epidendroideae'],0,0,0,0,0,0,1,0,0,1,0,0
4232,['Dryopteris hendersonii'],0,0,0,0,0,0,0,0,0,0,1,0
4233,['Dryopteris squamiseta'],0,0,0,0,0,0,0,0,0,0,1,0
4234,['Polystichum integripinnum'],0,0,1,1,0,1,0,0,0,0,1,0
4235,['Athyrium decurrentialatum pilosellum'],0,0,0,0,0,0,0,0,0,0,1,0
4236,['Athyrium delavayi subrigescens'],0,0,0,0,0,0,0,0,0,0,1,0
4237,['Vaccinium japonicum lasiostemon'],0,0,0,1,0,0,0,0,0,0,1,0
4238,['Agrostis'],0,0,0,0,0,0,0,0,0,0,1,0
4239,['Celastrus punctatus'],0,0,0,0,0,0,0,0,0,0,1,0
4240,['Habenaria ciliolaris'],0,0,0,0,0,0,0,0,0,1,0,0
4241,['Plagiopholis styani'],0,0,0,0,0,0,0,0,0,1,0,0
4242,['Oreocryptophis porphyraceus kawakamii'],0,0,0,0,0,0,0,0,0,1,0,0
4243,['Arisaema thunbergii autumnale'],0,0,0,0,0,0,0,0,1,0,0,0
4244,['Physalacriaceae'],0,1,0,0,0,0,0,0,0,0,0,0
4245,['Scarabaeinae'],0,1,0,1,0,0,0,0,0,0,0,0
4246,['Hymenophyllum okadae'],0,1,0,1,0,0,0,0,1,0,0,0
4247,['Chrysorabdia vilemani'],0,0,0,1,0,0,0,0,0,0,0,0
4248,['Pantoporia hordonia'],0,0,0,0,0,0,1,0,0,0,0,0
4249,['Neptis hylas'],0,0,0,0,0,0,1,0,0,0,0,0
4250,['Phimenes flavopictus formosanus'],0,0,0,0,0,0,1,0,0,0,0,0
4251,['Accipiter virgatus'],0,1,0,0,0,0,0,0,0,0,0,0
4252,['Goodyera'],0,0,0,1,0,0,0,0,0,0,0,0
4253,['Carpesium abrotanoides'],0,0,0,0,0,1,0,0,0,0,0,0
4254,['Cupressoideae'],0,0,0,0,0,0,1,0,0,0,0,0
4255,['Lophatherum gracile'],0,0,1,0,0,0,1,0,0,0,0,0
4256,['Prunus caroliniana'],0,0,0,0,0,0,1,0,0,0,0,0
4257,['Tricyrtis lasiocarpa'],0,0,0,0,0,0,1,0,0,0,0,0
4258,['Murdannia keisak'],0,1,0,0,0,0,1,0,0,0,0,0
4259,['Anatidae'],0,1,1,0,0,0,0,1,0,0,0,0
4260,['Lablab purpureus'],0,1,0,0,0,0,0,0,0,0,0,0
4261,['Lumbricus'],0,1,0,0,0,0,0,0,0,0,0,0
4262,['Diplopterygium'],0,1,0,0,0,0,0,0,0,0,0,0
4263,['Xylaria flabelliformis'],0,0,0,0,0,0,1,0,0,0,0,0
4264,['Xylaria'],0,1,0,0,0,0,1,0,1,0,1,0
4265,['Fulvifomes robiniae'],0,0,0,0,0,0,1,0,0,0,0,0
4266,['Mesastrape fulguraria fulguraria'],0,0,1,0,0,0,0,0,0,0,0,0
4267,['Woodwardia kempii'],0,0,0,0,0,0,1,0,0,0,0,0
4268,['Batocera davidis'],0,0,0,0,0,0,1,0,0,0,0,0
4269,['Oreta insignis'],0,0,1,0,0,0,0,0,0,0,0,0
4270,['Cnethodonta grisescens'],0,0,1,0,0,0,0,0,0,0,0,0
4271,['Barsine sauteri'],0,1,1,0,0,0,1,0,0,1,0,0
4272,['Angiopteris evecta'],0,0,0,0,0,0,1,0,0,0,0,0
4273,['Hemerocallis fulva'],0,1,1,0,0,0,0,0,0,0,0,0
4274,['Phragmites'],0,1,0,0,0,0,0,0,0,0,0,0
4275,['Caltoris cahira'],0,1,0,0,0,0,1,0,0,0,0,0
4276,['Carica papaya'],0,0,0,0,0,0,1,0,0,0,0,0
4277,['Adrapsa'],0,1,0,0,0,0,0,0,0,0,0,0
4278,['Neolitsea sericea aurata'],0,0,0,0,0,0,1,0,0,0,0,0
4279,['Ketupa flavipes'],0,0,0,0,0,0,1,0,0,0,0,0
4280,['Thunbergia'],0,0,0,0,0,0,1,0,0,0,0,0
4281,['Haliaeetus albicilla'],0,0,0,0,0,0,1,0,0,0,0,0
4282,['Hypholoma'],0,1,0,0,0,0,0,0,0,0,0,0
4283,['Lepidagathis inaequalis'],0,0,0,0,0,0,1,0,0,0,0,0
4284,['Peperomia pellucida'],0,0,0,0,0,0,1,0,0,0,0,0
4285,['Saxifraga stolonifera'],0,1,0,0,0,0,1,0,0,0,0,0
4286,['Hibiscus surattensis'],0,0,0,0,0,0,1,0,0,0,0,0
4287,['Capsicum'],0,0,0,0,0,0,1,0,0,0,0,0
4288,['Rana longicrus'],0,1,0,0,0,0,0,0,0,1,0,0
4289,['Rubus lambertianus'],0,0,0,0,0,0,0,0,0,1,1,0
4290,['Graphis scripta'],0,0,0,0,0,0,0,0,0,0,1,0
4291,['Eurya nitida'],0,1,0,0,0,0,1,0,0,0,0,0
4292,['Magnolia champaca'],0,0,0,0,0,0,0,0,0,1,0,0
4293,['Testudines'],0,1,0,0,0,0,1,0,0,0,0,0
4294,['Jamides celeno'],0,0,0,0,0,0,1,0,0,0,0,0
4295,['Cymbidium kanran'],0,0,0,0,0,0,1,0,0,0,0,0
4296,['Gastrochilus somae'],0,0,0,0,0,0,1,0,0,0,0,0
4297,['Menippus hsuehleeae'],0,0,0,0,0,0,0,0,0,1,0,0
4298,['Zoysia pacifica'],0,0,0,0,0,0,1,0,0,0,0,0
4299,['Pouzolzia sanguinea'],0,1,0,0,0,0,1,0,0,0,0,0
4300,['Clavulinopsis aurantiocinnabarina'],0,0,0,0,0,1,0,0,0,0,0,0
4301,['Marchantia paleacea'],0,0,0,0,0,0,1,0,0,0,0,0
4302,['Neckeraceae'],0,0,0,0,0,0,1,0,0,0,0,0
4303,['Ducetia'],0,1,0,0,0,0,0,1,1,0,0,0
4304,['Hyophila'],0,0,0,0,0,0,1,0,0,0,0,0
4305,['Alcedo atthis'],0,1,0,0,0,0,1,0,0,0,0,0
4306,['Emberiza'],0,1,0,0,0,0,0,0,0,0,0,0
4307,['Theridion'],0,1,0,0,0,0,0,0,0,0,0,0
4308,['Dicrurus macrocercus harterti'],0,1,0,0,0,0,0,0,0,0,0,0
4309,['Turdus chrysolaus'],0,1,0,0,0,0,0,0,0,0,0,0
4310,['Rhodobryum'],0,0,0,0,0,0,1,0,0,0,0,0
4311,['Citrus deliciosa'],0,0,0,0,0,0,1,1,0,0,0,0
4312,['Philonotis'],0,1,0,0,0,0,1,0,0,0,0,0
4313,['Cheirostylis liukiuensis'],0,0,0,1,0,0,0,0,0,1,0,0
4314,['Salvia plebeia'],0,0,0,0,0,0,0,0,1,0,0,0
4315,['Oides epipleuralis'],0,0,0,0,0,0,1,0,1,0,0,0
4316,['Phlegmariurus phlegmaria'],0,0,0,0,0,0,1,0,0,1,0,0
4317,['Musa acuminata'],0,0,0,0,0,0,1,1,0,0,0,0
4318,['Polyrhachis moesta'],0,0,0,0,0,0,1,0,0,1,0,0
4319,['Ganoderma lucidum'],0,0,0,0,0,0,1,0,0,0,0,0
4320,['Polyrhachis illaudata'],0,0,0,0,0,0,1,0,0,1,0,0
4321,['Reticulitermes'],0,0,0,0,0,0,1,0,0,0,0,0
4322,['Mutillinae'],0,0,0,0,0,0,1,0,0,0,0,0
4323,['Lamiinae'],0,1,1,0,0,0,1,1,0,0,0,0
4324,['Auchenorrhyncha'],0,0,0,0,0,0,1,0,0,1,0,0
4325,['Nostoc'],0,0,0,0,0,0,1,0,0,0,0,0
4326,['Begonia cucullata hookeri'],0,0,0,0,0,0,1,0,0,0,0,0
4327,['Lophocoleineae'],0,0,1,0,0,0,0,0,0,0,0,0
4328,['Rosulabryum billardierei'],0,0,1,0,0,0,0,0,0,0,0,0
4329,['Penthaleidae'],0,0,1,0,0,0,0,0,0,0,0,0
4330,['Jungermanniales'],0,0,1,0,0,0,0,0,0,0,0,0
4331,['Hypsosinga'],0,0,1,0,0,0,0,0,0,0,0,0
4332,['Plebs'],0,0,1,0,0,0,0,0,0,0,0,0
4333,['Solanum diphyllum'],0,0,0,0,0,0,1,0,0,0,0,0
4334,['Earliella scabrosa'],0,1,0,0,0,0,0,0,0,0,0,0
4335,['Polypodium'],0,0,1,0,0,0,0,0,0,0,0,0
4336,['Cyperus difformis'],0,1,0,0,0,0,0,0,0,0,0,0
4337,['Orthotrichaceae'],0,0,0,0,0,0,1,0,0,0,0,0
4338,['Gergithoides'],0,0,0,0,0,0,1,0,0,0,0,0
4339,['Limnophila aromatica'],0,1,0,0,0,0,0,0,0,0,0,0
4340,['Callicarpa longissima'],0,0,0,0,0,0,1,0,0,0,0,0
4341,['Dracaena fragrans'],0,0,0,0,0,0,1,0,0,0,0,0
4342,['Langia zenzeroides formosana'],0,0,0,0,0,0,0,0,1,0,0,0
4343,['Callopistria repleta'],0,0,0,0,0,0,1,0,0,0,0,0
4344,['Cirrhochrista kosemponialis'],0,0,0,0,0,0,1,0,0,0,0,0
4345,['Brachyponera'],0,0,0,0,0,0,1,0,0,1,0,0
4346,['Tetraponera attenuata'],0,0,0,0,0,0,1,0,0,0,0,0
4347,['Neozirta eidmanni'],0,0,0,0,0,0,1,0,0,1,0,0
4348,['Palirisa cervina'],0,1,0,0,0,0,0,0,0,0,0,0
4349,['Asplenium pekinense'],0,0,0,0,0,0,1,0,0,0,0,0
4350,['Sepedon'],0,1,0,0,0,0,0,0,0,0,0,0
4351,['Chrysidini'],0,0,0,0,0,0,0,1,0,0,0,0
4352,['Selaginella uncinata'],0,1,1,0,0,0,1,0,0,0,0,0
4353,['Anthocerotopsida'],0,1,0,0,0,0,0,0,0,0,0,0
4354,['Bonnaya antipoda'],0,1,0,0,0,0,1,0,0,0,0,0
4355,['Dryopteridaceae'],0,0,0,0,0,0,1,0,0,0,0,0
4356,['Passiflora ligularis'],0,0,0,0,0,0,1,0,0,0,0,0
4357,['Ceratocombidae'],0,0,0,0,0,0,1,0,0,1,0,0
4358,['Uncaria rhynchophylla'],0,0,0,0,0,0,1,0,0,0,0,0
4359,['Dianthus'],0,0,0,0,0,0,0,0,0,1,0,0
4360,['Elaeagnus glabra'],0,0,0,0,0,0,1,0,0,0,0,0
4361,['Pteris fauriei'],0,1,1,0,0,0,1,0,0,0,0,0
4362,['Daphniphyllum oldhami'],0,0,0,0,0,0,1,0,0,0,1,0
4363,['Syncarpea'],0,0,0,0,0,0,1,0,0,0,0,0
4364,['Lymnaeidae'],0,1,0,0,0,0,0,0,0,0,0,0
4365,['Stenus'],0,1,0,0,0,0,0,0,0,0,1,0
4366,['Cibotium taiwanense'],0,0,0,0,0,0,1,0,0,0,0,0
4367,['Calvia muiri'],0,0,0,0,0,0,1,0,0,0,0,0
4368,['Aphidoidea'],0,0,0,0,0,0,1,0,0,0,0,0
4369,['Pinus'],0,1,0,0,0,0,0,0,1,1,0,0
4370,['Psechrus'],0,0,0,0,0,0,0,0,0,0,0,1
